#begin_instance_info
family	antwerp
ID	1
level_of_number_of_sensors	low
level_for_selecting_services	low
fog_to_fog_network_connection_density_level	low
fog_to_cloud_network_connection_density_level	low
sensors	20
fog_nodes	10
cloud_nodes	3
services	3
#end_instance_info
#begin_sensors
0	51.255489613719334	4.378803760623962	air	waste
1	51.27131263366119	4.38651993683398	camera	air
2	51.268454991091225	4.375733043156211	waste
3	51.26227613573769	4.391276390852335	air	waste
4	51.22457943442808	4.413494498026409	waste
5	51.20828998215761	4.3934190951300955	waste	air
6	51.209540434843845	4.399154616395421	waste
7	51.22485923464916	4.3991352080456085	waste
8	51.214549787798724	4.4132724267604795	air
9	51.20520815258255	4.415674909525057	waste	waste
10	51.20571394955456	4.4161193294009875	waste
11	51.20982395708832	4.410566086859854	waste
12	51.207961704253776	4.468962460791402	camera
13	51.2017602252936	4.482418367394988	air
14	51.192094770512774	4.469411987159922	camera
15	51.18106577065938	4.445633795374829	camera	air
16	51.180877188956075	4.4100916828047465	camera
17	51.175879043548356	4.407963938755946	waste
18	51.1789307226481	4.3992993014103075	waste
19	51.18148281206591	4.400255658080502	camera	waste
#end_sensors
#begin_fog
0	51.27312823404052	4.391242531436073	16	256	1.4094	HX-CPU-I4314
1	51.255282906471685	4.361597412243099	16	256	1.4094	HX-CPU-I4314
2	51.222741436815056	4.409742391780078	16	256	1.4094	HX-CPU-I4314
3	51.21603027700124	4.392112016068372	16	256	1.4094	HX-CPU-I4314
4	51.20928547117219	4.411445348399335	16	256	1.4094	HX-CPU-I4314
5	51.212025486499044	4.419196478619343	8	256	1.0962	HX-CPU-I4309Y
6	51.20704989939318	4.464437306690644	16	256	1.4094	HX-CPU-I4314
7	51.19025482693345	4.4494278537659895	16	256	1.4094	HX-CPU-I4314
8	51.17540556056328	4.409503224485879	8	256	1.0962	HX-CPU-I4309Y
9	51.1760888950778	4.402115528339614	16	256	1.4094	HX-CPU-I4314
9
0	0	1	3	0.046	3844.5707044355445
1	2	3	2	0.064	2096.8562676644656
2	4	5	2	0.046	913.8518851397412
3	6	7	1	0.046	2500.4145374639547
4	8	9	3	0.078	824.9602851414406
5	0	5	1	0.046	7453.33035812969
6	3	8	3	0.046	4901.545513673795
7	4	6	3	0.064	5897.646727399547
8	2	5	2	0.078	1586.3546503323953
#end_fog
#begin_reach_fog_nodes
0	0	0	0.01	0.0092	2395.276979435268
1	0	1	0.01	0.0092	1913.395902558452
2	1	0	0.01	0.0092	562.3869633906511
3	2	0	0.01	0.046	1800.7256946858379
4	2	1	0.01	0.0092	2145.552510661083
5	3	0	0.01	0.0092	1203.1618354187622
6	4	2	0.01	0.046	464.31768614880934
7	4	3	0.01	0.046	2559.580403311031
8	4	4	0.01	0.046	1710.8119296655022
9	4	5	0.01	0.046	1529.4040082432946
10	5	2	0.01	0.046	2421.0494973317213
11	5	3	0.01	0.046	870.3739447586258
12	5	4	0.01	0.0092	2007.464086961778
13	5	5	0.01	0.046	2896.0784846403567
14	6	2	0.01	0.0092	1878.3047208125174
15	6	3	0.01	0.046	1063.4611081568812
16	6	4	0.01	0.0092	1366.9593359563369
17	6	5	0.01	0.046	2245.5187705893463
18	7	2	0.01	0.0092	1202.6077696574432
19	7	3	0.01	0.0092	1252.2041156615999
20	7	4	0.01	0.0092	2203.373637271822
21	7	5	0.01	0.046	2645.8463249373767
22	8	2	0.01	0.0092	989.3676929596259
23	8	3	0.01	0.0092	2358.6483536896812
24	8	4	0.01	0.046	617.9799026790457
25	8	5	0.01	0.046	715.7076444691595
26	9	2	0.01	0.046	2052.716724088489
27	9	3	0.01	0.046	2881.7249574752063
28	9	4	0.01	0.046	652.3197328113888
29	9	5	0.01	0.0092	851.2171255108842
30	10	2	0.01	0.0092	2016.538086791241
31	10	3	0.01	0.0092	2904.1895262830312
32	10	4	0.01	0.0092	653.3713679687869
