#begin_instance_info
family	antwerp
ID	0_training
level_of_number_of_sensors	low
level_for_selecting_services	low
fog_to_fog_network_connection_density_level	low
fog_to_cloud_network_connection_density_level	low
sensors	20
fog_nodes	10
cloud_nodes	3
services	3
#end_instance_info
#begin_sensors
0	51.2525116696361	4.381261348575024	air	waste
1	51.2547076206744	4.369177071229148	air	waste
2	51.25650906317206	4.361876324048981	camera	waste
3	51.250630286774076	4.39236311398448	camera
4	51.224788983711974	4.411498802950773	camera	waste
5	51.21592401673977	4.399053694849355	waste
6	51.22385199867813	4.4013834814359285	waste
7	51.20880923957981	4.39779219907945	waste	waste
8	51.206495013452646	4.418066475883155	waste	waste
9	51.21098397829058	4.418999972019458	waste
10	51.20816544905165	4.409861809615378	waste
11	51.21349702936675	4.419010229720456	waste	camera
12	51.194393365911175	4.459521046734291	camera
13	51.20801411710296	4.460804094526999	air
14	51.19414138022984	4.451787281553451	air	air
15	51.209104544590986	4.467651500264986	air	air
16	51.186036174691786	4.4098268216280685	camera
17	51.18082115568054	4.408931989713913	waste
18	51.17976312560452	4.405108355248384	camera	camera
19	51.18269691316917	4.395686228205754	waste
#end_sensors
#begin_fog
0	51.249468489680375	4.388768631892374	16	256	1.4094	HX-CPU-I4314
1	51.26276236702537	4.378573664791964	16	256	1.4094	HX-CPU-I4314
2	51.21147418670257	4.405377280440426	16	256	1.4094	HX-CPU-I4314
3	51.21543582265615	4.390973938641777	8	256	1.0962	HX-CPU-I4309Y
4	51.20650656247634	4.4130636471021205	8	256	1.0962	HX-CPU-I4309Y
5	51.21141021250182	4.421292244988835	16	256	1.4094	HX-CPU-I4314
6	51.184261092386336	4.46561931176647	16	256	1.4094	HX-CPU-I4314
7	51.2065584155288	4.464961258185833	8	256	1.0962	HX-CPU-I4309Y
8	51.17523432541302	4.404053071910466	8	256	1.0962	HX-CPU-I4309Y
9	51.1793636856859	4.4063133963340855	16	256	1.4094	HX-CPU-I4314
13
0	0	1	2	0.078	1859.4240163178176
1	2	3	3	0.078	1660.7122015510747
2	4	5	1	0.078	1064.2985258767137
3	6	7	1	0.064	2472.906399943331
4	8	9	3	0.078	522.2621524069366
5	3	9	1	0.064	4347.770150468058
6	0	5	3	0.078	5557.158410414129
7	0	6	1	0.064	11193.024498041215
8	0	7	3	0.046	9716.439341055106
9	3	8	2	0.064	4688.316764113911
10	5	6	2	0.046	5775.224401854496
11	1	5	3	0.064	7414.625855059396
12	7	9	1	0.064	7184.518766923236
#end_fog
#begin_reach_fog_nodes
0	0	0	0.01	0.0092	900.3775913248493
1	0	1	0.01	0.046	1175.134167003696
2	1	0	0.01	0.046	2254.59257555172
3	1	1	0.01	0.0092	1374.4950408114735
4	2	1	0.01	0.046	1981.8852246243343
5	3	0	0.01	0.0092	419.93074986098145
6	3	1	0.01	0.0092	2039.6788957778
7	4	2	0.01	0.0092	1625.5367237243356
8	4	3	0.01	0.0092	2506.7896491057254
9	4	4	0.01	0.0092	2034.3426324291347
10	4	5	0.01	0.0092	1840.0716588225378
11	5	2	0.01	0.0092	858.9551508383395
12	5	3	0.01	0.046	900.0567833855246
13	5	4	0.01	0.046	1875.353674812903
14	5	5	0.01	0.046	2522.941744020051
15	6	2	0.01	0.046	1442.3551237903262
16	6	3	0.01	0.0092	1486.7490158085138
17	6	4	0.01	0.046	2320.523269523358
18	6	5	0.01	0.0092	2608.3237001795615
19	7	2	0.01	0.046	893.6750274460652
20	7	3	0.01	0.046	1055.7223778479968
21	7	4	0.01	0.046	1717.1901363028505
22	7	5	0.01	0.0092	2628.9482077434163
23	8	2	0.01	0.046	1515.1146190528984
24	8	4	0.01	0.0092	556.2906528131315
25	8	5	0.01	0.046	652.3769425445864
26	9	2	0.01	0.046	1515.748812164843
27	9	4	0.01	0.046	825.9047760595804
28	9	5	0.01	0.0092	259.2323615962244
29	10	2	0.01	0.0092	619.0481071947559
