#begin_instance_info
family	antwerp
ID	10_training_20
level_of_number_of_sensors	low
level_for_selecting_services	low
fog_to_fog_network_connection_density_level	low
fog_to_cloud_network_connection_density_level	low
sensors	20
fog_nodes	10
cloud_nodes	3
services	3
#end_instance_info
#begin_sensors
0	51.25997843903339	4.3970224656895285	air	waste
1	51.253377354327725	4.403892920048173	waste
2	51.26950104819305	4.38647690580209	air	air
3	51.263930241877176	4.4013752322246	waste	waste
4	51.21163496179767	4.394239262493546	air	air
5	51.22157461307729	4.408614487870176	waste
6	51.219798755100776	4.408061773868928	waste	camera
7	51.20991364482322	4.392607939925908	waste
8	51.21116252862828	4.418450331973293	waste	waste
9	51.21213597741825	4.4205891476947485	camera
10	51.218304520110074	4.427501024408366	waste
11	51.20954281266674	4.40929711616886	waste	camera
12	51.198863645360895	4.464514578582866	air	camera
13	51.20774334794356	4.465044867906051	camera	air
14	51.20223157661465	4.458442661713701	waste
15	51.20478174638484	4.459911321920959	camera	waste
16	51.18236611856057	4.411113534790219	camera	camera
17	51.184007010863006	4.395102639161174	camera
18	51.17649680349972	4.399152402108715	camera	camera
19	51.176546775676094	4.402481178333873	camera
#end_sensors
#begin_fog
0	51.25335003925789	4.384919706741917	8	256	1.0962	HX-CPU-I4309Y
1	51.27127651329341	4.391435304254771	16	256	1.4094	HX-CPU-I4314
2	51.212931552180514	4.404988469825524	16	256	1.4094	HX-CPU-I4314
3	51.21263119844249	4.395156966988264	16	256	1.4094	HX-CPU-I4314
4	51.21114416676281	4.420496706559047	16	256	1.4094	HX-CPU-I4314
5	51.214885827159456	4.418486522763411	16	256	1.4094	HX-CPU-I4314
6	51.20047946904709	4.458236694206548	16	256	1.4094	HX-CPU-I4314
7	51.18397946909288	4.456755553134325	16	256	1.4094	HX-CPU-I4314
8	51.182104054606924	4.40343454775282	16	256	1.4094	HX-CPU-I4314
9	51.18614185909987	4.408496823750247	16	256	1.4094	HX-CPU-I4314
10
0	0	1	1	0.064	2115.42366756841
1	2	3	1	0.064	1093.7202702742004
2	4	5	2	0.078	471.2058657755259
3	6	7	2	0.064	1836.566243159434
4	8	9	3	0.078	719.2024080189819
5	0	6	2	0.078	10040.885514522233
6	5	9	1	0.046	3374.7559975987506
7	0	7	2	0.064	11088.354335063746
8	3	9	3	0.078	3290.136434134193
9	6	8	1	0.046	6425.215627385706
#end_fog
#begin_reach_fog_nodes
0	0	0	0.01	0.0092	1533.3410212737108
1	0	1	0.01	0.0092	1398.2005641644826
2	1	0	0.01	0.046	2109.7272353089174
3	1	1	0.01	0.0092	2420.0890146746437
4	2	0	0.01	0.046	1799.0038846623208
5	2	1	0.01	0.0092	585.433956828131
6	3	0	0.01	0.0092	2173.4788253616475
7	3	1	0.01	0.046	1372.9432874044414
8	4	2	0.01	0.046	1203.8704088629213
9	4	3	0.01	0.046	150.37408573492544
10	4	4	0.01	0.046	2920.2015490500817
11	4	5	0.01	0.0092	2720.154684590295
12	5	2	0.01	0.046	1039.5950585766682
13	5	3	0.01	0.0092	1795.0951480673148
14	5	4	0.01	0.0092	1755.812445514742
15	5	5	0.01	0.046	1324.7230739498366
16	6	2	0.01	0.046	834.5198553643859
17	6	3	0.01	0.046	1640.2865293963791
18	6	4	0.01	0.046	1682.9995219175705
19	6	5	0.01	0.046	1280.7673224379907
20	7	2	0.01	0.046	1416.7285691928973
21	7	3	0.01	0.046	413.65842709150166
22	7	5	0.01	0.046	2929.891931817198
23	8	2	0.01	0.0092	1509.6842251973999
24	8	3	0.01	0.046	2595.216953965605
25	8	4	0.01	0.0092	227.55557754376363
26	8	5	0.01	0.0092	412.80106752377543
27	8	9	0.01	0.046	2986.5701989950016
28	9	2	0.01	0.046	1736.9570897015128
29	9	3	0.01	0.046	2828.4623802896763
30	9	4	0.01	0.0092	110.43564480639981
31	9	5	0.01	0.046	384.1909954182888
32	10	2	0.01	0.046	2573.1782457830436
33	10	4	0.01	0.046	1112.0941713024552
34	10	5	0.01	0.0092	1071.6283304900185
35	11	2	0.01	0.0092	608.8384725197881
36	11	3	0.01	0.046	1609.162901385274
37	11	4	0.01	0.0092	1257.9285248752733
38	11	5	0.01	0.0092	1181.0969435658046
39	11	9	0.01	0.046	2595.8930800538647
40	12	6	0.01	0.046	720.6848534947311
41	12	7	0.01	0.046	1861.9793214110746
42	13	6	0.01	0.0092	1105.2342922847815
43	13	7	0.01	0.0092	2791.0112004808793
44	14	6	0.01	0.0092	195.58152295467892
45	14	7	0.01	0.0092	2032.080518576547
46	15	6	0.01	0.046	512.0050701298966
47	15	7	0.01	0.046	2332.653251950011
48	16	8	0.01	0.0092	854.358560510105
49	16	9	0.01	0.0092	509.7909680899371
50	17	8	0.01	0.046	950.1841453097371
51	17	9	0.01	0.0092	1508.0545654288533
52	18	8	0.01	0.0092	783.059198362035
