#begin_instance_info
family	antwerp
ID	9_training_20
level_of_number_of_sensors	low
level_for_selecting_services	low
fog_to_fog_network_connection_density_level	low
fog_to_cloud_network_connection_density_level	low
sensors	20
fog_nodes	10
cloud_nodes	3
services	3
#end_instance_info
#begin_sensors
0	51.26938303333619	4.382582660176003	camera
1	51.27080761521955	4.374700765643637	waste
2	51.26707516024953	4.379512148668306	air	camera
3	51.26679563189605	4.393034680696237	waste	air
4	51.2160832188641	4.396474436827406	camera
5	51.21998328720471	4.401089855795213	camera	camera
6	51.209149620727196	4.398133227702165	air	camera
7	51.20652786639116	4.389220907613142	camera	camera
8	51.21160468823964	4.419268083797969	camera	waste
9	51.21529564257776	4.418569199634319	camera
10	51.21446170555535	4.421521133986212	waste
11	51.20867423327139	4.416907417278409	waste
12	51.19133415100533	4.46355418651997	camera	air
13	51.21224268603094	4.461464837667288	camera	camera
14	51.19056078034269	4.455800952990072	air
15	51.20601976903194	4.462244715272269	air	air
16	51.18053915803332	4.408721481529539	camera	camera
17	51.187470804056666	4.4095823700744345	waste
18	51.18147609149132	4.400507976284331	camera	camera
19	51.18124874559725	4.394467430724341	camera
#end_sensors
#begin_fog
0	51.261587244638086	4.386090419081419	16	256	1.4094	HX-CPU-I4314
1	51.265642162320134	4.3745666665891285	16	256	1.4094	HX-CPU-I4314
2	51.21583464805517	4.403689061183259	16	256	1.4094	HX-CPU-I4314
3	51.22367287857368	4.401048735873166	16	256	1.4094	HX-CPU-I4314
4	51.213082049064965	4.415072179608607	8	256	1.0962	HX-CPU-I4309Y
5	51.20745153964614	4.417538383011382	8	256	1.0962	HX-CPU-I4309Y
6	51.19891409404784	4.473905128260774	16	256	1.4094	HX-CPU-I4314
7	51.182677729926034	4.468654581334016	16	256	1.4094	HX-CPU-I4314
8	51.177043710451194	4.393065807487909	16	256	1.4094	HX-CPU-I4314
9	51.179435654943354	4.403278975959715	16	256	1.4094	HX-CPU-I4314
10
0	0	1	1	0.046	1357.959654738913
1	2	3	2	0.064	917.2548636431447
2	4	5	2	0.064	681.8055191221952
3	6	7	1	0.078	1892.2278614650952
4	8	9	1	0.078	1166.204001835244
5	7	9	1	0.046	7278.315670924928
6	6	8	3	0.046	9310.177429168652
7	1	2	1	0.078	6401.557470946886
8	5	9	3	0.078	3487.3021780943304
9	3	5	2	0.078	2568.3019774094714
#end_fog
#begin_reach_fog_nodes
0	0	0	0.01	0.046	948.24908850862
1	0	1	0.01	0.046	983.1084304546259
2	1	0	0.01	0.046	1627.5667000747767
3	1	1	0.01	0.046	572.8928766609288
4	2	0	0.01	0.0092	951.447728126149
5	2	1	0.01	0.046	572.4035233047002
6	3	0	0.01	0.046	964.2027240763762
7	3	1	0.01	0.0092	2057.5276292911976
8	4	2	0.01	0.046	802.7028313321607
9	4	3	0.01	0.046	983.2316480895834
10	4	4	0.01	0.046	2094.570967726528
11	4	5	0.01	0.046	2530.1569120097047
12	5	2	0.01	0.0092	543.214971657756
13	5	3	0.01	0.0092	409.079658433462
14	5	4	0.01	0.046	1732.8262684474698
15	5	5	0.01	0.0092	2296.842842072304
16	6	2	0.01	0.046	964.8601883807135
17	6	3	0.01	0.046	1642.466024956626
18	6	4	0.01	0.0092	1933.323883506536
19	6	5	0.01	0.0092	2165.9518730844125
20	7	2	0.01	0.046	1911.2420813209121
21	7	3	0.01	0.0092	2311.4711735629016
22	7	4	0.01	0.0092	2964.950717224853
23	8	2	0.01	0.046	1794.6621554580115
24	8	3	0.01	0.0092	2427.832901082964
25	8	4	0.01	0.0092	494.4769797423855
26	8	5	0.01	0.0092	498.9931832015437
27	9	2	0.01	0.0092	1655.6746417935217
28	9	3	0.01	0.0092	2158.241216102648
29	9	4	0.01	0.0092	459.81602122124764
30	9	5	0.01	0.0092	877.1539602106906
31	10	2	0.01	0.0092	1988.669685670849
32	10	3	0.01	0.046	2494.9892923658595
33	10	4	0.01	0.0092	733.2221460192453
34	10	5	0.01	0.046	894.5002610001357
35	11	2	0.01	0.0092	1670.4916065760451
36	11	3	0.01	0.046	2423.7629018826674
37	11	4	0.01	0.046	529.5698735612567
38	11	5	0.01	0.046	152.63420241838125
39	12	6	0.01	0.046	1425.0693093942136
40	12	7	0.01	0.0092	1114.6884226953007
41	13	6	0.01	0.0092	2024.0354692730868
42	14	6	0.01	0.0092	2215.8672688103557
43	14	7	0.01	0.0092	1675.254397889898
44	15	6	0.01	0.0092	1517.1056243605146
45	15	7	0.01	0.046	2684.003148339931
46	16	8	0.01	0.0092	1783.4444036972386
47	16	9	0.01	0.0092	617.4212741177726
48	17	4	0.01	0.046	2904.277692276174
49	17	5	0.01	0.046	2385.289716496907
50	17	8	0.01	0.0092	2170.0988455962292
51	17	9	0.01	0.0092	1133.5082327271452
52	18	8	0.01	0.046	962.4395534402618
53	18	9	0.01	0.046	382.2469278215135
54	19	8	0.01	0.046	491.5656893327651
55	19	9	0.01	0.046	1000.206175542246
#end_reach_fog_nodes
#begin_cloud
0	48.92744292889152	2.353369482741328	48.0	192.0	2.94	m5d.12xlarge
1	48.92744292889152	2.353369482741328	96.0	384.0	8.5	g4dn.metal
2	48.92744292889152	2.353369482741328	192.0	768.0	10.49	m7i.48xlarge
4
0	2	1	50	0.083	341312.18200132775
1	4	2	50	0.083	341930.9895980499
2	5	0	50	0.083	341651.46811909083
3	9	2	50	0.083	338285.6334208246
#end_cloud
#begin_service
waste	0.2125	0.375	296	50	0.01
camera	0.35	0.475	12000	10	0.01
air	0.25	0.3125	744	100	0.01
#end_service
#begin_requests
	##time_instant_1
		14	0	air	100
		6	1	camera	10
		4	0	camera	10
		8	0	camera	10
	##time_instant_2
		0	0	camera	10
		18	0	camera	10
		18	1	camera	10
		15	1	air	100
	##time_instant_3
		11	0	waste	50
		12	0	camera	10
	##time_instant_4
		15	0	air	100
		9	0	camera	10
		0	0	camera	10
		4	0	camera	10
		6	0	air	100
		6	1	camera	10
		2	1	camera	10
	##time_instant_5
		10	0	waste	50
		5	0	camera	10
		14	0	air	100
		6	1	camera	10
		8	0	camera	10
		15	0	air	100
		15	1	air	100
		0	0	camera	10
		9	0	camera	10
		12	1	air	100
		12	0	camera	10
		4	0	camera	10
	##time_instant_6
		0	0	camera	10
		10	0	waste	50
		16	1	camera	10
		16	0	camera	10
		5	1	camera	10
		5	0	camera	10
	##time_instant_7
		1	0	waste	50
		9	0	camera	10
		0	0	camera	10
		3	0	waste	50
		3	1	air	100
	##time_instant_8
		17	0	waste	50
		0	0	camera	10
	##time_instant_9
		15	0	air	100
		17	0	waste	50
		3	1	air	100
		4	0	camera	10
		14	0	air	100
	##time_instant_10
		0	0	camera	10
		10	0	waste	50
		18	1	camera	10
		14	0	air	100
		6	1	camera	10
		5	0	camera	10
		5	1	camera	10
		16	1	camera	10
		16	0	camera	10
	##time_instant_11
		7	0	camera	10
		17	0	waste	50
	##time_instant_12
		12	0	camera	10
		6	1	camera	10
		6	0	air	100
		11	0	waste	50
		14	0	air	100
		19	0	camera	10
		18	1	camera	10
		2	0	air	100
		1	0	waste	50
	##time_instant_13
		5	1	camera	10
		8	1	waste	50
		8	0	camera	10
	##time_instant_14
		17	0	waste	50
	##time_instant_15
		19	0	camera	10
		11	0	waste	50
	##time_instant_16
		10	0	waste	50
		14	0	air	100
		11	0	waste	50
		17	0	waste	50
		7	1	camera	10
	##time_instant_17
		6	0	air	100
		6	1	camera	10
		9	0	camera	10
		2	1	camera	10
		2	0	air	100
		12	0	camera	10
		10	0	waste	50
		14	0	air	100
		17	0	waste	50
		19	0	camera	10
		13	1	camera	10
		13	0	camera	10
		7	1	camera	10
		16	0	camera	10
	##time_instant_18
		18	1	camera	10
		13	1	camera	10
		15	1	air	100
		11	0	waste	50
		5	1	camera	10
		1	0	waste	50
	##time_instant_19
		15	0	air	100
		15	1	air	100
		3	1	air	100
		3	0	waste	50
	##time_instant_20
		4	0	camera	10
	##time_instant_21
		13	0	camera	10
		13	1	camera	10
		7	0	camera	10
	##time_instant_22
		15	0	air	100
		15	1	air	100
		0	0	camera	10
		4	0	camera	10
		12	1	air	100
		14	0	air	100
	##time_instant_23
		0	0	camera	10
		13	1	camera	10
		13	0	camera	10
		17	0	waste	50
	##time_instant_24
		10	0	waste	50
		18	1	camera	10
		18	0	camera	10
		8	0	camera	10
		17	0	waste	50
	##time_instant_25
		14	0	air	100
		10	0	waste	50
		16	1	camera	10
		15	0	air	100
		2	1	camera	10
		12	1	air	100
		0	0	camera	10
	##time_instant_26
		14	0	air	100
		19	0	camera	10
		10	0	waste	50
		8	1	waste	50
		12	0	camera	10
		6	0	air	100
	##time_instant_27
		17	0	waste	50
		4	0	camera	10
		18	1	camera	10
		16	0	camera	10
		16	1	camera	10
		9	0	camera	10
		3	0	waste	50
	##time_instant_28
		6	0	air	100
		6	1	camera	10
		17	0	waste	50
		7	1	camera	10
	##time_instant_29
		14	0	air	100
	##time_instant_30
		8	0	camera	10
		5	0	camera	10
		5	1	camera	10
		11	0	waste	50
		14	0	air	100
		6	1	camera	10
		6	0	air	100
		9	0	camera	10
	##time_instant_31
		14	0	air	100
		18	0	camera	10
		1	0	waste	50
		11	0	waste	50
	##time_instant_32
